hip_id,ra,dec,mag
86414,264.866211,46.006332,3.82
86462,264.989655,31.202471,6.05
86476,265.049774,-2.152301,6.08
86486,265.099152,-49.415588,4.76
86501,265.156464,43.470665,6.36
86506,265.171631,31.287477,6.30
86510,265.185608,-67.854172,6.48
86527,265.243958,-32.214462,6.01
86537,265.272858,24.513254,6.37
86546,265.295776,15.178376,6.34
86552,265.317657,-46.921829,5.78
86561,265.340790,51.818184,6.00
86565,265.353638,-12.875307,4.24
86575,265.384674,6.313156,5.97
86614,265.484680,72.148842,4.57
86620,265.491913,72.156914,5.81
86623,265.494324,15.952430,5.54
86628,265.515076,-50.510704,6.28
86667,265.618164,24.564058,5.56
86670,265.621979,-39.029984,2.39
86698,265.712891,-36.945564,5.53
86713,265.773163,44.084320,6.38
86716,265.778595,-33.051289,6.44
86725,265.823792,-27.883982,6.40
86731,265.839874,24.327822,5.73
86732,265.841766,14.295168,6.22
86736,265.857483,-21.683193,4.86
86742,265.868134,4.567303,2.76
86768,265.945923,-7.079608,6.30
86769,265.951721,-13.508699,6.36
86782,265.996552,53.801716,5.75
86796,266.036285,-51.834053,5.12
86809,266.071869,14.410067,6.18
86831,266.142059,2.579441,6.16
86847,266.175049,-42.729301,5.87
86871,266.232727,-57.545540,5.97
86925,266.417633,31.504679,6.22
86929,266.433319,-64.723869,3.61
86974,266.614777,27.720676,3.42
87042,266.780365,-38.112164,6.41
87044,266.783508,17.697014,5.61
87045,266.783508,47.612240,6.47
87072,266.890106,-27.830788,4.53
87073,266.896149,-40.126999,2.99
87074,266.903259,-14.725824,5.93
87099,266.940002,-22.477791,6.18
87108,266.973145,2.707276,3.75
87150,267.084320,3.804215,6.22
87158,267.103210,20.565441,5.69
87163,267.115967,-26.974945,6.31
87174,267.158630,-55.401741,6.09
87192,267.199463,19.255016,6.13
87194,267.204773,25.622869,5.09
87212,267.267914,50.781075,5.02
87220,267.293640,-31.703203,4.79
87224,267.329346,1.961413,6.44
87234,267.362335,76.962883,5.02
87261,267.464478,-37.043304,3.19
87264,267.470886,-61.714703,6.41
87293,267.542084,78.306541,6.25
87294,267.546295,-40.090435,4.78
87308,267.595367,29.322144,5.51
87314,267.618317,-53.612408,5.68
87335,267.681671,11.946548,6.19
87341,267.701599,22.316330,6.14
87379,267.796021,-53.130268,6.09
87390,267.885590,-40.772461,5.94
87393,267.897797,-60.164055,5.78
87404,267.935669,-45.600704,6.09
87427,267.993591,15.326372,6.43
87428,267.997681,-1.236806,6.33
87434,268.003754,46.643574,6.37
87445,268.019653,39.982090,6.01
87460,268.056915,-34.799194,5.88
87472,268.082336,-34.416843,5.84
87491,268.147675,1.305014,5.91
87495,268.161285,-6.143577,6.18
87516,268.205109,-34.114834,6.05
87523,268.218994,-41.996521,6.19
87532,268.240021,-35.624313,6.03
87540,268.264740,-10.899562,6.17
87558,268.309113,6.101424,5.77
87563,268.325134,40.007957,5.17
87564,268.325836,-65.488602,6.48
87567,268.331573,-34.730812,6.14
87569,268.347778,-34.895126,5.58
87585,268.382019,56.872643,3.73
87616,268.478210,-34.752720,6.00
87624,268.492249,-34.831055,6.41
87655,268.559052,11.130558,6.24
87670,268.611389,75.171310,6.39
87671,268.613007,-34.466721,6.10
87706,268.725189,-24.887094,6.18
87722,268.783478,-36.475643,6.05
87728,268.796417,72.005127,5.43
87744,268.848511,55.971394,6.09
87747,268.854919,26.049992,5.47
87777,268.961700,22.464220,5.62
87782,268.979034,-18.802155,6.48
87808,269.063232,37.250538,3.86
87812,269.076660,0.670355,5.82
87813,269.079315,-15.812521,5.93
87822,269.100952,-65.721741,6.36
87833,269.151550,51.488895,2.24
87836,269.174347,-28.065393,5.76
87846,269.197601,-44.342247,4.85
87847,269.198944,-4.081823,5.44
87850,269.202179,45.350849,6.22
87865,269.232910,-40.305641,6.46
87866,269.233215,6.487730,6.28
87875,269.267975,0.066665,5.95
87895,269.309692,23.995890,6.32
87910,269.362457,11.044543,6.33
87926,269.423676,-76.177948,6.08
87928,269.428040,-56.896252,6.26
87933,269.441162,29.247881,3.70
87936,269.449188,-41.716293,4.88
87948,269.490784,-39.136524,6.28
87998,269.625610,30.189278,4.41
88012,269.662720,-28.759089,5.99
88020,269.676331,36.287796,6.03
88030,269.717926,45.476219,6.48
88038,269.732025,-36.858376,5.74
88048,269.756622,-9.773632,3.32
88060,269.772003,-30.253025,5.00
88101,269.903198,-4.821126,5.86
88116,269.948151,-23.816133,4.74
88122,269.984192,45.501377,5.69
88125,270.000336,-20.339548,6.22
88127,270.014160,80.000839,6.11
88128,270.014252,16.750919,4.67
88136,270.037872,80.004097,5.74
88148,270.065308,0.629483,6.36
88149,270.065826,4.368615,4.79
88172,270.115234,19.505787,6.42
88175,270.120880,-3.690269,4.62
88190,270.151550,33.213680,6.01
88192,270.161316,2.931568,3.93
88213,270.220245,6.268294,6.36
88217,270.238647,15.093550,6.28
88258,270.346313,-17.156868,6.27
88267,270.376678,21.595781,4.26
88274,270.392517,-85.214828,6.45
88277,270.399597,33.311268,6.18
88290,270.438324,1.305076,4.42
88294,270.451233,-36.377865,6.30
88298,270.476593,-22.780298,5.72
88331,270.596039,20.833632,5.25
88346,270.625641,22.923229,6.22
88380,270.712921,-24.282469,5.37
88404,270.770508,-8.180349,4.77
88415,270.787018,48.464268,6.26
88429,270.810669,19.613157,6.41
88469,270.968506,-24.360729,5.89
88522,271.155640,1.918992,6.14
88528,271.167542,23.941999,6.34
88550,271.209930,-35.901443,5.98
88565,271.253326,41.946289,6.38
88567,271.255096,-29.580088,4.66
88599,271.361511,-81.486565,6.37
88601,271.363708,2.500099,4.03
88604,271.375580,21.646624,6.18
88635,271.452057,-30.424091,2.98
88636,271.456726,32.230675,5.72
88657,271.507935,22.218880,4.96
88670,271.530823,-8.323956,5.84
88671,271.530945,-0.446128,6.32
88675,271.538391,-51.743904,6.46
88684,271.563324,-4.751252,5.74
88694,271.598755,-36.019787,5.94
88714,271.657776,-50.091476,3.65
88726,271.707855,-43.425217,4.92
88732,271.722809,50.822823,6.31
88745,271.756470,30.562140,5.05
88754,271.776245,49.710442,6.32
88760,271.797302,-21.443937,6.22
88765,271.826508,8.733867,4.64
88771,271.837433,9.563847,3.71
88788,271.869751,43.461891,5.00
88794,271.885620,28.762487,3.84
88815,271.951538,-64.550179,6.40
88816,271.951416,-17.154160,5.52
88817,271.956238,26.097340,5.79
88818,271.956512,26.101280,5.83
88836,272.009369,36.401264,5.49
88839,272.020752,-28.457092,4.55
88859,272.125458,-45.767014,6.13
88862,272.140564,14.284716,6.34
88866,272.144989,-63.668552,4.33
88876,272.160797,-21.449562,6.42
88886,272.189545,20.814556,4.37
88899,272.220276,20.045233,5.10
88929,272.292603,30.469530,6.36
88964,272.391205,3.993276,5.71
88972,272.406128,38.457775,6.38
88981,272.430756,-13.934435,6.38
89000,272.475067,3.119827,5.67
89006,272.489899,-59.040180,6.38
89008,272.495819,36.466286,5.57
89010,272.499847,-32.719635,6.39
89020,272.524231,-30.728666,5.53
89023,272.536346,16.476589,6.09
89042,272.609222,-62.002197,5.47
89047,272.631653,54.286552,5.97
89065,272.667908,3.324256,5.50
89086,272.730621,-33.800072,6.13
89096,272.768341,-47.513123,6.07
89099,272.773132,-41.359112,5.86
89104,272.779816,60.409531,6.50
89112,272.807343,-45.954418,4.52
89114,272.811615,-19.841957,6.33
89115,272.815704,-75.891510,5.86
89153,272.930542,-23.701235,4.96
89156,272.937988,33.447056,5.98
89172,272.975677,31.405350,4.96
89234,273.142242,-73.672417,5.86
89246,273.177551,41.146839,6.36
89279,273.270050,38.773495,6.04
89290,273.302917,-41.336109,5.47
89298,273.319031,21.880333,6.14
89341,273.440857,-21.058834,3.84
89347,273.467590,2.393465,6.43
89348,273.473175,64.397285,4.99
89369,273.566223,-21.713163,5.49
89370,273.568054,-63.689682,6.47
89439,273.803772,-20.728270,5.29
89440,273.804047,-20.387974,5.96
89448,273.821106,68.755814,5.96
89470,273.878204,-18.661577,6.05
89474,273.885345,45.209316,6.30
89482,273.911591,42.159344,5.56
89487,273.919342,-63.055367,5.58
89507,273.972656,-44.206463,5.45
89512,273.991394,-3.617992,6.35
89527,274.023193,2.377517,6.10
89587,274.221252,-3.007401,5.99
89597,274.253815,-51.068272,6.06
89604,274.278503,40.936726,6.12
89605,274.281372,-56.023350,5.36
89609,274.298462,-17.373886,5.81
89620,274.348938,-28.288975,6.36
89622,274.350342,-28.652065,6.18
89623,274.350677,-9.758578,6.29
89637,274.401031,-34.107258,6.03
89642,274.406891,-36.761684,3.10
89674,274.503998,-68.229256,6.32
89677,274.512268,13.777038,6.29
89678,274.513306,-27.042641,4.66
89684,274.532135,18.131691,6.24
89683,274.532196,23.296907,6.45
89726,274.667328,-42.288399,6.30
89772,274.789764,7.259767,5.41
89773,274.794495,24.446058,5.30
89805,274.917084,-63.886562,6.17
89826,274.965485,36.064548,4.33
89827,274.966980,29.666391,6.01
89835,274.983643,51.347824,6.30
89851,275.036621,-15.831697,5.39
89861,275.074615,21.961296,4.92
89908,275.189331,71.337814,4.22
89918,275.216919,3.377165,4.85
89920,275.229950,-37.487648,6.46
89925,275.237366,29.858925,5.61
89931,275.248474,-29.828102,2.72
89935,275.254242,28.869953,5.12
89937,275.261047,72.732841,3.55
89943,275.279785,49.725468,6.39
89962,275.327515,-2.898825,3.23
89968,275.345764,-18.859999,5.76
89977,275.368347,5.435726,6.14
89980,275.380707,-24.915276,6.19
89981,275.386139,49.121593,5.02
90012,275.500580,-28.429962,6.15
90023,275.536255,23.285175,5.41
90037,275.577423,-38.656895,5.09
90052,275.647156,12.029680,5.99
90067,275.704315,17.826616,5.25
90074,275.721161,-36.669556,5.33
90083,275.758789,-10.218983,6.32
90086,275.762207,16.688000,6.22
90096,275.800659,-12.014755,5.71
90098,275.806763,-61.493900,4.35
90124,275.870117,-36.237988,5.52
90133,275.901825,-75.044273,5.47
90135,275.914948,-8.934383,4.66
90139,275.924500,21.769753,3.85
90146,275.949860,53.300838,6.35
90156,275.977600,58.800735,4.98
90163,275.988678,38.739208,6.41
90174,276.014954,-3.583157,6.36
90182,276.038300,83.175400,6.16
90185,276.043030,-34.384617,1.79
90191,276.057434,39.507240,5.11
90200,276.076019,-44.110256,5.24
90223,276.138031,-49.652878,6.45
90238,276.175507,-7.075936,6.28
90253,276.238373,-1.579413,6.15
90256,276.243591,27.394783,6.27
90260,276.256012,-30.756571,5.58
90289,276.337646,-20.541679,4.81
90290,276.340302,-35.992023,6.14
90304,276.381805,-63.021534,6.13
90313,276.411682,8.032006,5.64
90336,276.477539,-33.945717,6.30
90337,276.480133,14.966232,6.37
90342,276.494965,29.828930,5.81
90344,276.496033,65.563477,4.82
90398,276.670532,26.449217,6.50
90414,276.725037,-48.117245,5.44
90422,276.743408,-45.968460,3.49
90437,276.786957,-8.040406,6.50
90441,276.802124,0.196108,5.20
90476,276.925507,59.549110,6.43
90478,276.932312,-26.634846,6.31
90485,276.956177,-29.816866,5.90
90487,276.959656,3.748570,6.07
90494,276.985321,-17.800358,6.19
90496,276.992676,-25.421700,2.82
90497,276.994873,6.194104,5.71
90510,277.025696,-26.757244,6.28
90509,277.026459,-84.387253,6.49
90541,277.112976,-38.995670,5.63
90568,277.207581,-49.070587,4.10
90595,277.299377,-14.565813,4.67
90597,277.303650,-43.845940,6.36
90606,277.333374,-80.232712,5.95
90637,277.398804,23.866201,5.87
90642,277.420746,-1.985308,5.38
90647,277.437347,77.547066,5.65
90651,277.444824,-14.581987,6.02
90662,277.483063,-47.220547,5.69
90664,277.486298,-57.523144,5.74
90687,277.549438,-18.728794,5.63
90692,277.559570,-5.724169,6.27
90729,277.673553,20.815046,6.49
90759,277.762299,-41.913834,6.02
90762,277.768524,16.928556,5.76
90763,277.770172,-32.989113,5.37
90797,277.843445,-62.278301,4.63
90804,277.857056,-10.795836,5.77
90806,277.859558,-18.402697,5.12
90830,277.939301,-45.914814,4.92
90842,277.984253,-43.507381,5.71
90844,277.987457,-1.002977,5.93
90853,278.008118,-45.757381,5.07
90858,278.028717,3.659603,6.41
90884,278.086060,-14.644268,6.36
90887,278.088867,-39.704002,5.16
90905,278.143860,57.045601,4.77
90913,278.180481,-14.865662,5.47
90915,278.192322,23.616800,5.88
90923,278.208160,30.554209,5.47
90930,278.230560,-73.965599,5.88
90936,278.253723,-39.892021,6.22
90967,278.344635,-5.911718,6.36
90969,278.346191,-38.720032,6.31
90968,278.346375,-38.725986,5.67
90971,278.347107,8.268251,6.42
90981,278.372742,-58.708782,6.40
90982,278.375763,-42.312511,4.62
90991,278.412567,-14.853614,5.74
91004,278.472870,-24.032284,5.49
91013,278.486237,52.353516,5.38
91014,278.490692,-33.016560,5.28
91062,278.629669,-52.891521,6.21
91090,278.697876,10.892010,6.48
91105,278.759979,-10.977206,5.12
91117,278.801758,-8.244073,3.85
91118,278.802521,18.203409,5.79
91119,278.806274,34.458019,6.10
91132,278.838867,-20.840443,6.49
91139,278.876678,23.605530,5.62
91142,278.902039,4.935988,6.47
91159,278.971771,16.975697,6.21
91172,278.998505,-29.699104,6.36
91196,279.055237,65.488716,6.07
91217,279.115967,9.122491,5.38
91235,279.155579,33.469036,5.41
91237,279.162811,6.671805,5.43
91250,279.189789,43.221813,6.21
91262,279.234619,38.783691,0.03
91279,279.287750,16.198296,6.31
91315,279.389618,62.526592,5.74
91322,279.399841,-0.309472,5.76
91347,279.476776,-21.397724,5.93
91369,279.518677,-14.004781,6.49
91373,279.526978,39.668327,6.02
91394,279.599152,-3.193640,6.49
91405,279.627960,-23.504892,5.78
91438,279.722534,-21.051870,5.85
91461,279.809540,-47.909767,5.84
91491,279.887634,40.935059,6.25
91494,279.896515,-43.185879,5.42
91499,279.903656,5.264287,6.36
91523,279.964996,7.358598,6.26
91525,279.970062,52.196075,6.00
91532,280.001617,-7.790799,5.82
91533,280.008026,30.849470,6.43
91552,280.050842,38.367195,6.45
91606,280.235016,62.749466,6.10
91662,280.377838,-48.094685,6.47
91675,280.422119,31.617613,6.41
91677,280.426910,-14.564244,6.40
91689,280.465118,-23.833424,6.22
91707,280.533691,34.746307,6.49
91723,280.559906,-81.808113,6.27
91726,280.568451,-9.052549,4.70
91733,280.594269,-64.643044,6.35
91751,280.650513,-7.073654,6.13
91755,280.658142,55.539455,5.03
91781,280.729584,-19.284208,6.32
91792,280.758911,-71.428116,4.01
91811,280.793121,70.792847,6.28
91820,280.819031,39.300068,6.45
91843,280.870880,53.871765,6.18
91845,280.880219,-8.275215,4.88
91852,280.900452,36.556606,6.04
91854,280.905518,-64.551422,5.76
91875,280.945587,-38.323441,5.11
91880,280.963470,-6.818119,6.30
91883,280.964996,31.926613,5.68
91901,281.033112,-36.718334,6.31
91915,281.076111,61.048141,6.02
91918,281.080658,-35.641987,4.86
91919,281.084747,39.670124,4.67
91926,281.094910,39.612720,4.59
91958,281.167877,23.589884,6.30
91971,281.193115,37.605114,4.34
91973,281.200806,37.594616,5.73
91974,281.206696,-25.010914,5.82
91975,281.208099,2.060038,5.02
91985,281.230804,54.897182,6.26
91989,281.238159,-39.686188,5.40
92008,281.297974,-61.095196,6.04
92016,281.327728,-21.001616,6.35
92021,281.349579,-56.881969,6.22
92024,281.361969,-64.871262,4.78
92027,281.368195,5.500128,5.82
92040,281.408630,79.942673,6.40
92041,281.414124,-26.990778,3.17
92043,281.415527,20.546309,4.19
92056,281.444824,74.085556,5.25
92072,281.483307,-50.872715,6.24
92079,281.504761,-19.606358,6.34
92088,281.518677,26.662130,4.83
92098,281.554199,41.441811,6.06
92111,281.585846,-22.392176,5.37
92112,281.592712,75.433968,5.37
92117,281.619171,-0.961692,5.89
92131,281.672333,18.705908,6.18
92133,281.679504,52.987961,5.91
92136,281.680542,-10.125048,5.69
92161,281.755280,18.181519,4.34
92175,281.793610,-4.747867,4.22
92202,281.870605,-5.705147,5.38
92226,281.935913,-40.406166,5.20
92233,281.954956,-77.868248,6.39
92243,281.989075,31.756836,6.06
92254,282.011078,4.241422,6.20
92269,282.066986,48.767555,6.12
92270,282.068329,23.514750,6.19
92294,282.158051,-65.077682,5.71
92296,282.164551,-6.004311,6.49
92301,282.189209,-18.601151,6.46
92308,282.210358,-43.680046,5.46
92312,282.222443,19.328720,5.89
92367,282.363861,-45.810101,5.80
92382,282.395813,-43.434101,5.60
92386,282.404968,0.836197,6.24
92390,282.417084,-20.324656,5.22
92391,282.420654,-5.912863,5.99
92394,282.431976,-72.995720,6.04
92398,282.441315,32.812820,5.93
92405,282.470490,32.551060,5.22
92420,282.519989,33.362667,3.52
92456,282.629883,-13.572262,6.48
92475,282.689789,10.976392,6.37
92480,282.710388,-22.162189,6.29
92488,282.743805,-9.774096,5.82
92487,282.744385,-41.062687,6.50
92512,282.800232,59.388351,4.63
92524,282.842346,-3.317857,6.08
92549,282.895691,52.975117,5.51
92550,282.899536,28.783670,6.22
92551,282.902161,36.539093,6.10
92593,283.008026,13.965647,6.19
92599,283.030212,41.383244,6.28
92608,283.049744,-41.709194,6.47
92609,283.054321,-62.187592,4.22
92614,283.068451,21.425142,5.43
92630,283.113434,-46.595119,5.51
92635,283.117981,-26.650770,6.28
92643,283.154358,-29.379677,6.12
92646,283.165100,-52.107368,5.18
92669,283.249573,-46.586330,6.17
92674,283.257538,-9.575521,6.27
92676,283.259827,-48.360912,6.17
92687,283.300018,-51.931438,6.30
92689,283.306458,50.708221,4.92
92717,283.388336,75.787369,6.33
92728,283.431488,36.971722,5.58
92731,283.442932,57.486557,6.24
92747,283.500366,-21.359844,5.68
92761,283.542389,-22.744835,4.86
92768,283.555206,27.909529,5.64
92782,283.599152,71.297195,4.82
92791,283.626190,36.898613,4.22
92814,283.679626,-15.603036,5.08
92818,283.687012,22.645077,4.57
92822,283.696442,48.859402,5.84
92824,283.698456,-87.605843,5.29
92831,283.717407,41.602722,5.46
92833,283.718842,33.968575,5.99
92845,283.779755,-22.671328,5.00
92855,283.816345,-26.296722,2.05
92862,283.833740,43.946087,4.08
92866,283.848145,-37.386604,6.48
92872,283.864349,6.615290,5.58
92882,283.879181,-16.376635,5.56
92931,284.002777,-23.173752,5.91
92937,284.025513,18.105410,5.69
92946,284.054932,4.203595,4.62
92951,284.061005,4.202132,4.98
92953,284.070648,-42.710674,5.35
92963,284.094421,-1.799863,6.20
92968,284.106689,2.471190,6.14
92969,284.107208,65.258087,5.62
92972,284.113495,-31.689026,6.45
92989,284.168732,-37.343243,5.36
92997,284.187744,57.814850,5.67
93012,284.227936,-62.801903,6.47
93015,284.237640,-67.233498,4.40
93017,284.256622,32.901272,5.20
93026,284.265289,-5.846314,4.83
93049,284.309631,-43.917011,6.27
93051,284.319122,2.535346,5.56
93053,284.322266,62.396774,6.50
93057,284.335327,-20.656345,5.02
93068,284.368622,58.225025,6.47
93074,284.393311,-39.823196,6.29
93085,284.432526,-21.106653,3.52
93104,284.507904,38.266190,5.89
93117,284.541840,-83.422195,6.35
93124,284.561432,17.360912,5.33
93134,284.588684,-31.035975,6.09
93138,284.598755,6.239929,6.22
93140,284.603455,-22.529493,6.14
93148,284.615692,-52.938629,4.85
93163,284.652191,-60.200550,5.14
93174,284.680817,-37.107357,4.83
93177,284.694122,40.679195,6.20
93179,284.695496,13.906648,5.91
93194,284.735931,32.689556,3.25
93197,284.747498,50.809143,6.32
93203,284.773926,13.622245,5.27
93209,284.795685,-39.534714,6.49
93210,284.801208,39.217319,6.43
93225,284.849182,-12.840517,5.51
93234,284.861572,-18.566433,6.37
93238,284.871979,-70.468651,6.49
93244,284.905670,15.068298,4.02
93256,284.939484,26.230404,5.26
93270,284.992126,22.814514,6.28
93279,285.003418,32.145515,4.94
93287,285.014801,-66.653618,5.98
93299,285.057007,50.533466,5.39
93315,285.103363,-24.942171,6.35
93340,285.181061,55.658302,5.51
93354,285.230011,33.802158,6.04
93371,285.267914,-37.061554,6.44
93374,285.272614,19.309605,6.47
93393,285.322327,26.291410,5.69
93408,285.359863,46.934811,5.00
93418,285.389648,-15.282617,6.31
93423,285.407227,-22.695364,6.25
93429,285.420105,-5.739115,4.02
93437,285.451569,33.621258,6.39
93443,285.455963,22.264412,6.44
93466,285.529327,52.261059,6.35
93470,285.535461,-41.910503,6.21
93488,285.589844,8.373539,6.25
93498,285.615326,-24.846827,5.63
93506,285.652985,-29.880104,2.60
93523,285.719269,19.661011,6.11
93526,285.727081,-3.698987,5.40
93537,285.765869,-19.245686,5.96
93542,285.778595,-42.095104,4.74
93543,285.779175,-19.103024,6.37
93552,285.823730,-38.253147,5.73
93574,285.873657,-68.755547,5.89
93580,285.884369,1.818768,5.82
93624,285.989777,-51.018604,5.93
93629,286.004211,-57.959961,6.30
93666,286.100647,-5.684843,6.48
93667,286.104401,-31.047079,5.49
93683,286.170746,-21.741495,3.76
93713,286.229858,53.396652,5.40
93717,286.240295,-4.031420,5.40
93718,286.241119,31.744072,5.63
93720,286.242859,30.733397,6.07
93733,286.291016,49.923164,6.45
93747,286.352539,13.863478,2.99
93763,286.421570,-15.660419,5.93
93770,286.446350,29.921675,6.32
93805,286.562256,-4.882554,3.43
93815,286.583099,-52.340912,5.17
93825,286.604584,-37.063438,4.23
93843,286.657196,28.628595,5.53
93845,286.659973,24.250793,5.78
93855,286.717163,-16.229277,6.00
93858,286.718719,-37.810658,6.15
93860,286.728394,-50.323143,6.29
93862,286.731659,-48.299145,5.95
93864,286.735046,-27.670424,3.32
93867,286.744202,11.071228,5.07
93887,286.784668,-18.738171,6.28
93903,286.825531,36.100159,5.25
93917,286.856537,32.501740,5.20
93925,286.878510,-28.636801,6.05
93966,286.988831,16.853386,6.08
93975,287.014679,21.698927,6.22
93993,287.060669,-24.657370,6.30
93996,287.069611,-19.290289,5.56
94005,287.087341,-40.496704,4.57
94013,287.107605,52.425732,5.88
94054,287.217926,-55.720425,6.44
94068,287.249664,6.073207,5.23
94083,287.290741,76.560501,5.11
94114,287.368042,-37.904472,4.11
94130,287.415649,-39.827236,6.44
94140,287.440857,65.978516,6.26
94141,287.440979,-21.023615,2.88
94144,287.450623,-19.803658,6.11
94149,287.464966,-0.428114,6.34
94150,287.469635,-68.424446,5.31
94157,287.490234,-41.892258,5.86
94160,287.507324,-39.340797,4.10
94243,287.757935,-39.004704,6.34
94272,287.828369,-29.502293,6.28
94280,287.846527,40.429096,6.20
94290,287.879089,26.735870,6.35
94302,287.918945,56.859215,5.13
94311,287.941711,31.283457,5.93
94336,288.021240,49.855755,5.85
94372,288.116821,-21.658382,6.39
94376,288.138367,67.661545,3.07
94382,288.153046,21.554571,6.02
94385,288.169647,-7.939518,5.35
94398,288.192200,-50.486420,6.12
94434,288.306946,-25.906786,5.79
94437,288.314697,-12.282584,5.51
94477,288.427948,2.293707,5.14
94478,288.433441,5.515605,6.47
94481,288.439514,39.145969,4.43
94490,288.479797,57.705101,5.00
94556,288.664795,-45.193527,5.91
94598,288.761230,20.203123,6.03
94604,288.782990,83.462746,6.50
94620,288.822327,21.232119,5.65
94623,288.829895,50.071129,6.27
94624,288.833710,15.083651,5.58
94630,288.853577,30.526381,5.88
94643,288.885101,-25.256681,4.86
94645,288.888428,-24.179352,6.25
94648,288.888458,73.355469,4.45
94646,288.889008,18.516354,6.46
94685,288.997864,27.926302,6.18
94703,289.054321,21.390429,4.76
94712,289.090576,-45.466034,5.38
94713,289.092072,38.133732,4.35
94720,289.111633,14.544616,5.65
94724,289.119202,-69.190826,6.25
94727,289.129303,4.834795,5.59
94755,289.214111,46.999104,6.02
94770,289.252197,-65.227699,6.42
94779,289.275604,53.368458,3.80
94789,289.300934,-66.661049,5.52
94820,289.408661,-18.952908,4.88
94827,289.431824,23.025539,5.46
94833,289.450775,2.031727,6.19
94834,289.454163,11.595422,5.28
94858,289.540710,-53.387085,6.36
94885,289.635406,1.085129,5.10
94890,289.657776,49.569454,6.32
94910,289.701721,19.610477,6.50
94913,289.712280,0.339024,6.40
94916,289.719788,9.618070,6.31
94929,289.750427,-15.536570,6.09
94932,289.754791,37.445347,6.25
94974,289.901794,54.375988,6.23
94981,289.912506,37.330540,6.29
94982,289.913940,12.374680,5.53
94986,289.916626,-35.421452,5.59
95002,289.971100,11.534965,6.03
95038,290.066772,57.645130,5.91
95066,290.137085,-5.415766,4.98
95067,290.137726,35.185959,6.30
95073,290.148682,-0.892161,5.46
95077,290.158936,-22.402534,5.59
95081,290.166992,65.714531,4.60
95149,290.373932,-34.983486,6.48
95154,290.398071,76.559593,6.22
95159,290.404633,-19.234446,6.25
95167,290.417725,79.602829,6.06
95168,290.418182,-17.847197,3.92
95176,290.431763,-15.955018,4.52
95188,290.462067,-18.308388,5.84
95211,290.539734,-42.016026,6.33
95222,290.589752,-0.252345,5.81
95235,290.638977,33.518162,6.09
95239,290.657227,-51.231277,6.42
95241,290.659546,-44.458965,3.96
95253,290.701447,9.913150,6.34
95260,290.712006,26.262403,5.22
95261,290.713318,-54.423931,5.03
95281,290.768524,-7.400615,6.31
95294,290.804657,-44.799778,4.27
95319,290.891663,33.221966,6.37
95340,290.945557,20.264357,6.40
95347,290.971558,-40.615940,3.96
95352,290.985413,43.388172,5.85
95369,291.022919,-68.371078,6.33
95370,291.025238,36.452095,6.44
95372,291.031586,29.621338,4.99
95396,291.089447,-43.722061,6.13
95398,291.091980,16.937721,6.27
95408,291.125732,-27.865946,6.03
95447,291.242462,11.944415,5.17
95453,291.256378,-4.884536,6.50
95456,291.266846,-29.309359,5.91
95477,291.318726,-24.508575,5.02
95485,291.339966,-13.897130,5.72
95487,291.343323,20.271727,6.31
95492,291.357361,24.912773,6.19
95498,291.369141,19.798365,5.14
95503,291.373596,-23.962458,5.45
95501,291.374573,3.114775,3.36
95556,291.538025,36.317898,5.17
95557,291.545990,-15.053251,5.71
95560,291.555206,20.097733,5.60
95564,291.579803,-21.776693,5.57
95572,291.600555,13.023801,5.76
95576,291.610321,62.557144,6.38
95582,291.619507,19.891493,5.84
95585,291.629547,0.338570,4.64
95619,291.735321,-29.743225,5.66
95656,291.858185,52.320435,5.73
95664,291.891296,14.282481,6.31
95673,291.901642,37.941196,6.30
95690,291.950470,-54.325272,5.70
95732,292.086670,2.930030,5.84
95771,292.176422,24.664906,4.44
95785,292.237854,24.768723,5.82
95793,292.254120,1.950448,5.79
95812,292.325104,0.246080,6.25
95818,292.337067,20.279737,6.34
95820,292.339020,-7.044086,6.37
95822,292.342285,14.596019,5.57
95823,292.349243,-43.445194,5.70
95853,292.426483,51.729778,3.76
95865,292.467438,-26.985615,5.46
95866,292.469147,-55.441753,6.14
95898,292.543884,2.904073,6.08
95929,292.638000,3.444403,6.09
95932,292.644135,-55.110054,6.29
95937,292.665985,-2.788887,5.03
95947,292.680359,27.959681,3.05
95951,292.689148,27.965277,5.12
95953,292.695129,36.228504,6.26
95965,292.725189,-21.312237,6.11
95978,292.751190,70.989342,6.06
95999,292.795624,-68.433922,5.98
96003,292.806458,55.731834,6.37
96014,292.830597,50.306705,5.55
96016,292.840088,26.617170,5.89
96052,292.942993,34.452969,4.74
96095,293.058472,-44.546387,6.48
96100,293.087219,69.661179,4.67
96141,293.224213,-53.185619,5.76
96164,293.291931,60.158691,6.30
96178,293.340118,-45.271748,5.59
96198,293.423370,49.262318,6.00
96204,293.441803,5.465708,6.35
96229,293.522308,7.378941,4.45
96234,293.535339,-40.034637,5.89
96258,293.582397,51.236622,5.71
96275,293.645416,19.773403,5.00
96288,293.671906,42.412510,5.34
96297,293.693115,63.434170,6.47
96302,293.712189,29.462954,5.39
96316,293.755127,52.502018,6.39
96327,293.780212,-10.560444,5.12
96341,293.804138,-48.099201,4.88
96351,293.854736,2.913605,6.37
96356,293.874207,-7.460283,6.32
96365,293.889435,-12.253114,6.27
96387,293.951263,36.944538,6.03
96396,293.983093,50.238617,6.47
